tconst,averageRating,numVotes
tt14976292,8.5,5783
tt14976386,6.6,1657
tt1497727,7.9,1215
tt1497728,8.2,1480
tt1497729,7.8,1220
tt1497730,7.9,1228
tt1497731,8.0,1275
tt1497732,9.0,2087
tt1497733,8.7,1508
tt1497734,8.4,1347
tt1497735,8.1,1173
tt1497874,6.1,2422
tt14979052,7.7,13492
tt1497909,7.6,1099
tt1497968,8.5,1208
tt14980764,7.8,2332
tt14980972,6.3,2642
tt14982518,8.6,1696
tt1498335,7.6,2327
tt14984112,9.5,17051
tt14984220,6.9,1420
tt14984222,7.0,1399
tt14984224,6.9,1389
tt14984228,6.9,1381
tt14984230,7.3,1494
tt1498569,6.7,18602
tt1498574,6.2,1041
tt14986012,6.8,4851
tt14986054,8.5,1460
tt14986224,8.1,3506
tt14986406,9.0,61695
tt1498671,9.1,1643
tt1498685,7.9,2659
tt1498688,7.5,1402
tt14987274,7.5,2277
tt14987816,8.7,1364
tt1498858,7.5,2837
tt1498870,2.6,7068
tt1498878,6.5,3787
tt1498887,6.3,2813
tt14988886,6.2,3583
tt14988916,6.1,1478
tt14989778,7.8,3419
tt14989988,6.5,3396
tt1499201,5.7,7722
tt1499220,3.6,1096
tt14992232,5.6,1983
tt1499228,5.4,2586
tt14992368,7.5,1535
tt1499249,3.3,5684
tt14992864,7.2,2374
tt14992922,7.1,75767
tt14992954,7.1,1011
tt14993250,6.5,44468
tt14993352,5.2,4648
tt14994064,7.4,1771
tt14995258,5.8,4246
tt14996254,3.7,1458
tt14996298,1.9,2127
tt1499658,6.9,479594
tt1499666,8.0,20414
tt1499824,8.7,1210
tt14998742,5.6,135921
tt14999042,6.4,1116
tt14999738,6.4,1078
tt15000156,6.3,5548
tt15000314,6.8,3961
tt1500054,6.5,1133
tt1500073,7.5,1656
tt15000920,7.0,11147
tt15004156,7.1,8382
tt1500491,5.6,35570
tt1500512,6.0,2472
tt1500516,6.5,1923
tt15005606,3.5,1118
tt1500570,3.5,3086
tt15005868,7.5,12788
tt15006566,7.5,23127
tt15006754,4.8,2097
tt15007046,3.6,1271
tt15007172,8.0,2534
tt1500761,7.2,1244
tt1500794,8.9,2767
tt15008616,6.2,1006
tt1500906,6.2,1046
tt1500910,6.9,3310
tt15009428,5.6,93582
tt1501000,8.6,1686
tt1501024,7.8,3242
tt15010292,5.8,3464
tt15010478,7.5,4209
tt15010562,8.8,6166
tt15010590,7.0,1311
tt15010692,5.7,5247
tt15011104,9.1,2339
tt15012366,4.7,17361
tt15012798,8.2,6452
tt1501285,8.9,2295
tt1501298,8.5,3673
tt15014000,6.7,2092
tt1501495,7.9,1287
tt1501652,4.5,1555
tt15017118,7.7,24611
tt1501756,7.3,1362
tt1501757,8.0,2312
tt15018116,6.8,1063
tt1501846,7.9,1114
tt1501858,8.4,1854
tt1501864,7.7,2848
tt15019036,4.7,3365
tt15019128,6.2,4876
tt15020080,5.9,1197
tt15021154,6.8,3815
tt15022094,7.8,1340
tt15022102,7.8,1014
tt15022184,5.3,3022
tt1502313,7.9,1707
tt1502337,7.1,1769
tt1502356,8.2,2631
tt1502396,7.2,2739
tt1502397,6.5,190937
tt1502404,5.4,105292
tt1502407,6.5,179157
tt15024164,8.4,2887
tt15024166,7.5,2339
tt1502417,4.2,1694
tt1502419,7.7,1207
tt1502420,4.6,3277
tt1502429,8.1,1378
tt1502554,8.5,1401
tt1502626,9.0,3785
tt15026576,6.0,1475
tt15026724,8.2,12432
tt15026956,6.9,1336
tt1502712,4.3,183530
tt1502749,7.1,2657
tt15028452,6.4,1736
tt15028454,8.1,2514
tt15028848,5.1,1814
tt1502891,6.3,1115
tt15030526,7.9,1105
tt1503067,8.0,1303
tt1503096,4.4,1607
tt1503116,7.0,1097
tt1503163,8.4,12828
tt1503164,8.4,4547
tt1503202,6.7,1658
tt1503241,7.7,5476
tt1503242,7.4,2745
tt1503278,8.0,2181
tt15033192,5.7,27634
tt1503394,8.8,3682
tt1503395,8.6,3079
tt1503396,7.9,2707
tt1503397,8.6,3967
tt1503398,7.9,2815
tt1503399,7.9,2748
tt1503401,7.7,2678
tt1503402,7.7,2640
tt1503403,8.0,2741
tt1503404,8.5,3392
tt1503405,8.8,3486
tt1503406,9.5,6246
tt1503408,8.9,3848
tt1503409,8.3,2956
tt1503410,8.3,2897
tt1503411,8.2,2883
tt1503412,8.0,2915
tt1503414,8.2,2872
tt15034776,8.3,1561
tt1503509,8.6,3566
tt15035880,6.5,1423
tt15036416,7.3,6197
tt15036422,5.4,1251
tt1503646,7.6,1166
tt15037012,7.8,1116
tt1503769,7.7,6896
tt15039492,5.8,2375
tt1504019,5.8,1184
tt15040278,6.0,4047
tt15041140,7.1,11269
tt15041146,8.2,11124
tt15041304,7.7,1298
tt15041318,6.3,10823
tt15041328,8.2,9856
tt15041334,9.3,15108
tt1504148,7.6,3392
tt1504166,6.6,2382
tt15041836,4.4,7399
tt15041866,5.6,1141
tt15042300,6.1,1786
tt1504261,7.0,1253
tt1504300,7.0,2068
tt1504315,8.7,2710
tt1504316,7.8,2312
tt1504319,5.4,1906
tt1504320,8.0,722135
tt15043686,6.4,1458
tt1504403,5.2,11081
tt1504429,6.4,3025
tt1504443,3.4,1926
tt1504467,4.1,1982
tt1504489,5.1,6231
tt1504564,8.0,2976
tt1504565,8.7,3722
tt1504566,9.1,4282
tt1504600,8.2,3228
tt15046608,8.2,17529
tt1504688,5.8,1325
tt1504691,7.6,1398
tt15046958,7.7,1803
tt15046990,6.9,1097
tt15047066,8.8,6177
tt15047532,7.8,1643
tt15047534,8.2,1650
tt15047548,8.7,1799
tt15047550,8.1,1539
tt15047552,8.2,1546
tt15047554,8.7,2052
tt15048410,6.5,1361
tt15048606,5.7,6285
tt15048614,5.8,5947
tt15049118,8.5,1467
tt15049206,7.1,3401
tt15049210,1.8,1027
tt15049668,9.1,4744
tt15050074,6.4,1330
tt15050268,8.6,2274
tt15050280,8.7,2225
tt15050296,9.1,2216
tt15050304,9.1,2132
tt15050310,9.0,2058
tt15050336,9.1,2014
tt15050358,9.4,2031
tt15050402,8.9,1953
tt15050432,8.9,1894
tt15050438,8.7,1863
tt15050458,9.1,1752
tt15050490,8.9,1711
tt15050496,7.0,1403
tt15050502,8.4,1172
tt15050504,8.3,1179
tt15050556,8.3,1118
tt15050564,8.1,1011
tt15051358,7.9,1047
tt1505214,8.6,2405
tt15052770,7.4,2862
tt1505324,8.5,1623
tt15053518,5.3,2129
tt15054962,7.7,15018
tt15056674,7.2,1137
tt15056920,6.9,1293
tt15057062,8.1,10676
tt1505708,8.4,1931
tt15060662,7.2,1071
tt1506161,7.9,1276
tt1506162,8.1,1265
tt15061636,7.7,1189
tt15061650,7.3,1221
tt15062140,7.7,2833
tt15062890,5.3,1319
tt15063296,7.2,1186
tt1506339,7.7,1507
tt1506437,8.2,11185
tt1506448,6.9,1216
tt1506452,7.1,1376
tt1506458,3.8,1740
tt1506459,3.9,1016
tt1506525,8.1,1068
tt1506595,8.5,1944
tt1506606,7.8,1263
tt1506623,9.1,5015
tt15066502,7.5,1246
tt15068148,6.4,1914
tt1506849,8.5,5361
tt15068862,7.6,4686
tt1506999,5.8,91606
tt1507002,5.7,1106
tt1507005,7.2,2917
tt15072612,7.2,1719
tt15073166,7.1,11200
tt15073172,8.3,2786
tt1507355,7.7,3700
tt15073642,4.7,1301
tt15074312,7.7,2726
tt1507550,8.7,5808
tt1507563,4.3,9663
tt1507571,5.8,2992
tt1507574,7.1,1399
tt1507723,8.2,1018
tt15077892,8.1,3094
tt15077896,7.9,3045
tt15078760,6.9,1198
tt15078804,6.8,8508
tt15078854,5.5,2310
tt15079448,7.0,1833
tt15079452,7.0,1765
tt15079454,7.4,1809
tt15079456,7.4,1932
tt15079460,3.5,8097
tt15079868,9.7,1010
tt1508238,9.0,16708
tt1508290,6.7,1242
tt15083184,6.2,36470
tt15083928,6.0,1315
tt15084142,7.3,2460
tt1508490,7.2,1014
tt15085784,6.3,4623
tt15085794,7.3,2907
tt15085802,7.5,10080
tt1508661,4.8,1377
tt1508669,5.9,6637
tt1508675,7.2,24624
tt15087526,7.5,2842
tt15087662,1.9,1239
tt1508810,8.1,1123
tt15088796,7.6,3827
tt15088808,7.5,3207
tt15088812,7.4,3001
tt15088814,7.5,2889
tt15088818,7.7,2847
tt15088820,7.9,2844
tt15088822,7.6,2674
tt15088824,7.7,2663
tt15088826,8.2,2831
tt15088828,8.2,3402
tt15088994,6.5,1267
tt15088996,7.7,2271
tt1508955,6.5,1172
tt1509004,7.5,11058
tt15090124,6.8,18099
tt15090462,6.5,1826
tt15090516,8.2,3095
tt15090982,7.2,6369
tt15091284,6.1,1430
tt1509130,6.6,2424
tt1509132,7.6,1208
tt15091500,8.0,1404
tt1509276,7.2,2788
tt1509365,7.6,1618
tt15094256,4.4,1307
tt15094392,7.3,1872
tt15094978,9.8,1114
tt15095938,6.9,1274
tt15096128,6.3,11060
tt1509636,6.7,2410
tt15096498,6.4,2448
tt15096728,7.1,7192
tt1509675,7.6,2982
tt1509677,7.2,3202
tt15096796,4.9,1312
tt15096836,5.6,2475
tt15097216,8.6,226538
tt15097236,6.8,1781
tt1509732,5.1,4534
tt15097330,6.6,1592
tt15097344,5.5,1423
tt1509756,6.6,1838
tt1509767,5.7,114094
tt1509787,6.5,3194
tt1509788,4.3,2588
tt1509803,6.0,5073
tt1509847,7.3,1103
tt1509848,6.8,1651
tt1509849,7.7,1745
tt1509850,6.9,1492
tt1509951,7.2,1404
tt1509989,8.5,2359
tt1510012,7.4,1006
tt1510015,7.4,1016
tt15101938,7.6,3583
tt15101946,6.5,3112
tt15101956,7.4,4836
tt1510258,8.5,1652
tt1510274,5.5,1359
tt1510422,8.0,3785
tt1510516,7.7,1017
tt1510640,7.7,1296
tt1510686,5.0,3909
tt15106860,2.8,1303
tt15108854,8.1,2362
tt15108954,6.2,2277
tt1510906,7.2,7687
tt15109082,7.7,26209
tt1510918,6.6,4723
tt1510938,7.3,32887
tt1510984,4.6,1676
tt1510985,8.5,5369
tt15112596,7.8,2149
tt1511266,7.5,1626
tt15112922,8.2,1438
tt15112934,6.3,1231
tt1511329,6.1,1378
tt1511429,7.2,1407
tt1511433,4.7,1038
tt15114768,6.5,2170
tt15115102,7.0,2668
tt15115280,6.6,7970
tt1511543,7.6,1370
tt15115714,6.9,1065
tt15115804,5.7,2438
tt15116336,7.6,2013
tt15116506,5.2,5311
tt15117694,8.8,1229
tt15117966,8.1,1153
tt1511910,9.6,11776
tt15119154,8.4,3038
tt15119170,6.9,1806
tt15119668,7.0,2388
tt15120944,7.5,1452
tt15121860,6.3,3636
tt1512201,7.6,3773
tt15122138,7.4,1725
tt15122330,5.4,1630
tt1512235,6.7,85421
tt1512240,6.2,5511
tt1512300,7.9,1057
tt1512310,4.0,1494
tt15125616,5.7,2506
tt1512685,6.7,38467
tt15127818,4.2,1681
tt15128068,7.4,22599
tt15128088,7.6,11279
tt15128106,7.1,1003
tt15128122,7.5,4735
tt15128358,6.9,4554
tt1512888,8.0,8026
tt1512894,6.5,3757
tt15129756,5.8,1019
tt15130204,6.6,2600
tt15130518,7.4,1217
tt1513120,8.1,2237
tt15131266,5.5,1175
tt1513168,8.6,19155
tt15132028,7.0,2045
tt15133868,8.1,1037
tt15134202,7.9,4314
tt15134338,8.1,4830
tt15134398,6.1,8846
tt1513484,8.1,1009
tt15135104,7.5,16988
tt15135162,7.4,1674
tt1513628,8.1,1735
tt1513713,7.3,7185
tt1513723,4.2,1566
tt15137318,8.5,1121
tt15137342,6.7,1064
tt15137346,8.3,1010
tt15137358,8.9,1099
tt15137416,4.1,1627
tt15137430,7.2,1050
tt15137580,7.9,1473
tt1513835,5.2,1978
tt15138382,7.3,1226
tt1513892,5.4,2185
tt15139398,8.3,1646
tt15139520,8.0,2515
tt15140278,6.4,10316
tt1514041,5.8,11167
tt15140592,7.1,4715
tt1514111,7.8,1255
tt15141242,8.6,1133
tt15141288,6.4,2002
tt15141632,4.8,2434
tt1514274,7.7,1102
tt15143222,5.3,3235
tt15144100,8.7,6151
tt1514425,3.5,1471
tt1514446,7.1,2989
tt15145764,7.3,35354
tt15145772,7.5,1915
tt15146130,8.2,6041
tt15146202,8.0,5982
tt15147296,6.6,1099
tt1514753,8.3,1465
tt1514831,5.0,4007
tt1514837,7.0,2354
tt1514861,7.5,1079
tt1514911,7.9,1795
tt1514912,8.6,2122
tt1514913,7.8,1746
tt1514914,8.1,1692
tt1514915,7.9,1633
tt1514916,8.5,2027
tt1514917,7.8,1598
tt1514918,8.4,1783
tt1514919,9.1,2206
tt1514920,8.1,1683
tt1514922,9.1,3222
tt15149554,9.2,2803
tt15150190,4.9,1428
tt1515091,7.4,493173
tt1515099,9.1,2483
tt1515100,8.2,1982
tt1515101,8.7,2033
tt1515102,8.1,1814
tt15151020,8.4,1088
tt1515193,8.1,16522
tt1515199,4.5,3256
tt1515208,6.5,2825
tt15152316,4.7,1124
tt1515313,7.8,1492
tt1515324,7.7,4785
tt1515325,7.6,4693
tt15153532,6.3,35564
tt15156212,5.7,2944
tt1515694,7.6,1257
tt15157576,7.6,6170
tt1515996,7.4,2092
tt1516002,6.3,1988
tt15163002,9.2,27670
tt15163008,9.1,10823
tt15163012,9.1,10004
tt15163014,9.2,11820
tt15163018,9.1,13119
tt15163020,9.0,12980
tt15163022,9.1,17349
tt15163028,8.9,8419
tt15163636,7.3,3178
tt15163652,6.1,30376
tt15164090,8.3,1121
tt15164092,8.1,1003
tt15164098,8.6,1054
tt15164298,4.8,2210
tt15164924,6.1,3002
tt15165236,7.4,1280
tt1516593,7.1,1148
tt15166116,7.8,2138
tt15166394,7.5,1826
tt15167138,6.6,6094
tt15167142,7.2,5947
tt15167144,7.1,5688
tt15167146,7.4,6782
tt15167148,7.8,5971
tt15167150,7.8,5439
tt15167152,7.4,5719
tt15167994,3.9,1928
tt15168124,7.6,2351
tt15169108,7.5,7290
tt15169774,7.8,1278
tt15170308,5.7,2338
tt15170312,5.8,2168
tt15170316,5.9,2229
tt15170318,5.6,2232
tt15170748,7.1,2305
tt1517135,8.0,4368
tt1517136,7.6,4216
tt1517137,7.8,4421
tt1517177,6.7,5471
tt15171996,7.0,1610
tt1517214,6.2,2707
tt15172154,7.6,2623
tt1517216,6.9,1251
tt1517225,7.3,2904
tt1517249,5.7,3401
tt1517252,6.8,1142
tt1517260,5.8,120347
tt1517268,6.8,610529
tt15173340,6.1,1005
tt15173952,5.0,1744
tt15174040,7.4,1298
tt15174052,7.6,1331
tt15174116,4.5,7232
tt15174486,8.7,1506
tt1517451,7.6,436681
tt1517471,6.3,2088
tt15174768,8.8,3345
tt1517489,3.6,29685
tt15175056,7.8,5820
tt15175188,5.1,2010
tt1517561,8.3,6972
tt15176372,7.2,3734
tt15176890,6.4,3103
tt15176904,8.7,6052
tt1517749,5.8,1054
tt15179512,7.1,1300
tt15180134,7.4,9936
tt15180436,8.1,12946
tt15180910,5.9,2165
tt15180952,7.5,1349
tt15181018,7.2,1072
tt15181064,5.4,6367
tt15181094,7.7,3369
tt15181360,6.3,2553
tt15183596,7.6,1342
tt15184688,8.6,6136
tt1518542,8.9,19319
tt15185666,6.8,2895
tt15186426,4.8,2041
tt15186808,5.2,1322
tt1518740,8.3,1311
tt1518791,7.8,1133
tt1518812,6.5,15804
tt1518910,8.8,1583
tt1518911,8.6,1430
tt1518912,8.6,1450
tt1518913,8.2,1324
tt1518914,8.3,1450
tt15189534,5.8,5100
tt15190820,8.7,7138
tt15192082,7.7,1061
tt15192086,7.4,1044
tt15192088,7.5,1002
tt15192092,8.1,1059
tt15192096,8.6,1329
tt15192098,6.9,1250
tt1519210,6.6,1612
tt15192104,7.9,1025
tt1519211,6.3,1446
tt15192114,8.5,1054
tt15192340,7.3,1465
tt1519245,5.4,1548
tt15192658,7.1,2803
tt15192662,7.8,2697
tt15192796,8.4,1437
tt15192826,8.1,2270
tt15192830,8.8,3248
tt15192832,8.2,2304
tt15192836,8.9,3285
tt15193040,5.5,1981
tt15193160,7.2,4218
tt15193162,8.1,6319
tt1519461,4.3,15603
tt15196062,7.3,1544
tt1519663,5.3,3924
tt1519664,5.3,3585
tt1519716,7.3,1028
tt1519764,7.6,1271
tt15198592,6.6,1599
tt15198608,4.3,9732
tt15198870,7.5,4621
tt1519929,7.4,1595
tt1519931,7.5,42905
tt15201944,6.3,1004
tt1520196,7.5,5829
tt1520197,8.5,6089
tt15202038,6.3,1031
tt1520211,8.1,1144945
tt1520240,7.6,1189
tt1520241,7.9,1194
tt15202736,8.2,3340
tt15202820,8.1,3124
tt15203646,7.4,26000
tt15203944,7.3,3278
tt15204200,7.3,1752
tt15204210,7.7,1615
tt15204226,8.7,2180
tt1520428,6.8,1591
tt15204288,5.3,1519
tt15204292,6.3,28679
tt1520494,7.0,2323
tt1520496,3.7,2070
tt1520498,1.7,15648
tt15205334,7.6,5207
tt15205338,7.5,4809
tt15205340,7.3,4533
tt15205430,5.8,1773
tt1520559,7.7,1304
tt1520584,8.2,3934
tt1520618,7.9,4032
tt15206378,5.4,7020
tt15206580,7.3,1724
tt1520804,7.6,1239
tt15208848,7.6,6990
tt15208950,7.1,1322
tt15209000,6.9,1503
tt1520956,4.4,1757
tt15209944,6.8,1290
tt1521023,7.5,1092
tt15210256,7.3,4823
tt15210874,7.0,1773
tt15210882,7.2,1529
tt1521090,6.7,2753
tt15211098,7.0,2056
tt15211182,8.6,1146
tt1521197,6.8,42765
tt15213258,7.1,1717
tt15213278,7.4,4363
tt1521349,8.0,3055
tt15214710,6.0,1125
tt15214870,8.1,1075
tt1521502,9.6,7372
tt15215360,8.0,17669
tt15215362,7.5,18314
tt15215364,8.4,17965
tt15215388,7.0,1010
tt15215394,7.3,1031
tt15215458,7.6,16727
tt15215460,9.2,28431
tt15215462,7.9,17208
tt15215512,6.1,18404
tt15216268,9.2,1292
tt15216504,6.4,1678
tt1521787,3.4,1483
tt1521791,6.9,2354
tt15218000,6.7,14967
tt15218050,9.1,4315
tt1521846,6.6,2931
tt1521848,6.4,11530
tt1521870,6.1,2818
tt1521877,7.1,1206
tt15219320,7.3,3131
tt15219498,8.4,6130
tt1521967,7.8,1228
tt1521981,6.4,2327
tt15221950,7.3,2573
tt15222012,7.1,1077
tt15222080,8.1,25697
tt1522262,5.4,1949
tt1522329,5.1,1988
tt15223376,4.3,1063
tt15224186,7.4,3871
tt1522460,8.0,1500
tt1522481,7.1,1781
tt1522530,8.8,3622
tt1522554,8.3,3580
tt15225760,5.6,1306
tt15225854,7.6,1844
tt15225976,4.7,1216
tt15226096,6.6,2210
tt15227418,7.1,30091
tt15227514,8.1,3132
tt1522797,8.4,2666
tt15228072,5.2,1191
tt1522835,3.4,2225
tt1522846,3.4,3022
tt15228852,9.2,1467
tt1522954,7.6,2029
tt1522955,7.2,2064
tt15229674,5.6,6451
tt15229966,7.6,1177
tt15230130,8.6,6122
tt15230132,8.6,6137
tt15230136,8.3,6115
tt1523038,7.8,3974
tt1523088,7.7,3715
tt1523089,8.1,4121
tt15231426,7.8,1023
tt1523180,7.4,4244
tt1523181,8.0,4401
tt15232522,1.0,1023
tt15232542,7.2,2148
tt1523267,3.9,4248
tt1523317,7.2,2739
tt15233564,7.5,2865
tt1523372,4.4,3557
tt15233856,6.5,1099
tt15234108,7.9,3947
tt1523411,5.1,1908
tt1523415,6.9,2594
tt15234532,8.4,1347
tt1523479,5.2,1112
tt1523483,5.7,14151
tt1523485,4.2,1325
tt1523486,6.6,15061
tt1523491,6.2,5965
tt1523515,6.1,7832
tt15235708,7.2,1788
tt1523579,7.9,1892
tt1523583,6.3,6091
tt15237152,7.3,2722
tt1523745,7.6,3747
tt15237910,8.3,11523
tt1523800,8.2,3234
tt15238968,7.6,2340
tt15238986,4.6,3504
tt1523939,5.0,1147
tt15239678,8.5,636791
tt1523980,7.2,1791
tt1524036,8.4,1226
tt1524131,5.1,2722
tt1524134,3.7,1667
tt1524137,6.4,127936
tt15241758,5.1,1835
tt15241840,8.5,11948
tt15241844,9.0,16976
tt15242330,8.0,11466
tt15242712,8.8,2197
tt15242936,8.2,2435
tt15242966,8.1,10243
tt15242972,8.4,10756
tt15242980,9.2,20647
tt15242986,6.6,17104
tt15242994,8.1,10615
tt15242998,9.4,27217
tt15243598,8.0,1607
tt15243624,7.7,1488
tt15243632,7.8,1508
tt15243640,8.5,1576
tt15243658,7.6,1376
tt15243674,7.7,1569
tt15243958,7.6,4694
tt1524415,7.9,1635
tt1524499,8.2,2488
tt15245094,8.1,2455
tt1524515,5.2,1684
tt15245240,5.9,10753
tt15245268,8.0,5286
tt1524539,8.4,2789
tt15245390,5.2,1996
tt15245738,6.4,1239
tt1524575,4.7,19699
tt15248702,5.6,3803
tt1524878,8.0,5562
tt15248880,8.8,9119
tt1524930,6.2,127217
tt1524955,7.8,1078
tt1524993,6.0,1161
tt15250408,6.8,1194
tt15250706,6.8,1817
tt1525079,8.0,1259
tt15250872,7.4,1242
tt15250912,7.5,1232
tt15250998,5.6,1040
tt15251002,8.3,1260
tt15251018,9.1,3402
tt15251536,5.9,6573
tt1525182,5.7,1513
tt1525323,6.2,3210
tt1525366,6.3,20153
tt15255288,5.7,77328
tt15255876,6.7,64125
tt15257116,6.5,3208
tt15257160,6.6,52406
tt15257644,6.7,11461
tt15257704,1.9,3202
tt1525780,8.2,2463
tt15257930,7.5,1270
tt15258032,6.5,1405
tt1525835,6.4,8533
tt1525836,6.2,4821
tt1525838,6.4,1288
tt1525890,6.0,12554
tt1525915,6.2,1188
tt15260176,4.4,4449
tt15260794,7.9,12416
tt15261812,6.1,2157
tt15262246,6.6,14960
tt15262250,6.4,10483
tt15262254,6.2,10499
tt15262264,5.6,9074
tt15262276,6.7,13327
tt15262284,6.2,12335
tt15262370,3.1,2381
tt1526284,5.5,5487
tt1526300,6.6,6738
tt1526318,8.5,31373
tt1526323,7.5,8110
tt15264192,6.9,16106
tt15264430,6.5,1937
tt15264452,6.0,3184
tt15264532,8.3,4332
tt1526578,6.3,1944
tt1526585,4.7,1001
tt1526671,9.6,1111
tt1526676,8.5,2305
tt1526694,8.8,4102
tt1526741,6.5,6385
tt1526786,8.0,1499
tt1526788,8.2,1345
tt1526789,8.4,1403
tt15268244,6.4,27353
tt1526875,7.6,1709
tt15268768,7.3,2545
tt15268934,9.2,14145
tt15269884,7.6,18690
tt15270022,7.9,1367
tt15270414,7.7,1232
tt1527057,6.8,1426
tt1527064,5.8,1111
tt1527118,5.9,1134
tt1527186,7.1,202637
tt1527202,6.6,1387
tt1527211,7.3,1775
tt1527326,8.0,4992
tt1527329,8.3,1833
tt15273482,7.2,1407
tt15275256,5.4,4317
tt1527549,8.3,2516
tt15276402,9.1,1542
tt1527765,7.7,1111
tt1527788,7.7,78114
tt1527835,6.3,3164
tt1528000,7.3,1884
tt1528071,6.4,90294
tt1528100,6.0,183621
tt1528116,8.5,29176
tt15281402,6.2,8032
tt15281656,4.0,12310
tt15281704,5.4,11066
tt1528188,8.3,4510
tt15282128,6.0,1314
tt15282148,6.4,8897
tt15282172,6.0,1296
tt1528227,4.8,2365
tt1528230,7.8,1240
tt15282746,8.0,14827
tt1528312,6.4,4917
tt1528313,6.4,15717
tt1528320,8.1,1011
tt1528406,7.9,30510
tt1528496,8.6,4239
tt1528567,7.1,2300
tt15285844,7.0,1726
tt1528628,9.1,2668
tt15286302,6.6,3468
tt15286764,7.0,4113
tt1528718,4.3,4863
tt1528734,7.6,4846
tt1528750,5.6,2130
tt1528763,6.6,2571
tt1528764,5.8,2461
tt1528769,5.0,1203
tt15287836,6.3,5124
tt1528813,5.7,5542
tt1528854,6.2,134923
tt15289042,8.4,6017
tt1528909,8.6,5425
tt15289090,5.2,1155
tt15289240,5.6,13141
tt15289510,7.1,2256
tt15290106,4.1,2254
tt15290226,7.5,2918
tt1529209,7.6,1275
tt1529233,6.6,2334
tt1529235,6.6,10795
tt1529240,4.7,1619
tt15292474,5.5,3251
tt1529252,7.1,3959
tt15292806,6.1,4634
tt15292870,5.6,1852
tt15293020,7.5,1360
tt15293094,8.0,1020
tt15293240,7.1,2070
tt15293256,6.9,2122
tt1529326,6.7,2057
tt15294860,8.2,4442
tt15294862,8.7,5186
tt15294864,8.3,4428
tt15294866,8.1,4051
tt15294868,8.6,4489
tt15294870,9.0,5052
tt15294872,9.1,4635
tt15294874,7.6,4223
tt15294876,9.0,4695
tt15295490,8.7,17700
tt1529559,6.0,1253
tt1529569,6.4,7682
tt1529572,6.9,45426
tt15296186,5.8,2803
tt1529721,7.9,1474
tt15298578,5.5,1004
tt15299406,4.5,1904
tt15300538,2.7,1903
tt15301000,5.5,2825
tt15301048,7.6,34277
tt15301666,7.1,1085
tt15301670,7.1,1024
tt15301674,7.1,1032
tt15301676,6.3,1540
tt15301854,7.0,1872
tt15302222,5.8,23415
tt15302290,3.7,2585
tt15302594,6.2,1242
tt15303192,5.1,1084
tt15303234,6.3,7682
tt15303262,5.8,1445
tt1530509,3.8,45743
tt1530535,8.2,3863
tt1530541,8.3,5803
tt15305648,3.1,2726
tt1530593,8.2,3948
tt1530594,7.9,3658
tt1530595,7.8,3757
tt15307230,5.4,1400
tt1530725,7.7,2162
tt15309272,7.4,3746
tt15309632,5.1,4547
tt15309708,7.0,7712
tt15309808,5.0,1634
tt1530983,6.3,9252
tt15310188,6.5,3229
tt1531061,8.4,2523
tt15310772,7.4,1416
tt15310780,7.8,1286
tt15310786,7.5,1165
tt15310792,7.4,1130
tt15310794,7.5,1111
tt15310800,7.5,1082
tt15310802,7.7,1196
tt15310816,7.3,1494
tt15311262,5.4,1545
tt15311532,8.6,1369
tt1531175,8.7,5467
tt1531287,7.6,3612
tt1531365,6.8,4054
tt15314016,7.8,3930
tt15314262,6.3,159947
tt1531446,7.8,4596
tt15314636,7.3,1567
tt15314640,6.6,2683
tt15315082,8.0,1506
tt15315164,5.7,22751
tt1531526,8.3,3235
tt1531586,7.5,1601
tt1531589,7.9,5495
tt15316422,5.8,1485
tt1531663,6.4,54264
tt1531707,7.7,1206
tt15317868,7.3,1068
tt1531787,8.9,3766
tt15317936,8.0,1165
tt15317968,8.6,2144
tt15318872,7.1,75648
tt1531901,6.5,47304
tt1531911,3.2,1914
tt1531924,6.8,10558
tt15319554,8.4,7892
tt15319556,9.5,13481
tt15320066,4.1,2241
tt15320362,7.5,50584
tt1532110,7.8,1150
tt15321376,3.9,1756
tt15321448,9.1,2338
tt1532382,5.6,1961
tt1532433,7.7,2021
tt1532469,9.2,6618
tt1532495,7.3,12608
tt1532503,7.2,96209
tt15325054,6.0,1279
tt15325068,5.9,1270
tt15325070,6.4,1260
tt15325074,6.7,1235
tt15325088,6.8,1028
tt15325794,6.4,123586
tt15326988,5.8,73462
tt15327052,6.6,1231
tt15327088,8.2,108009
tt15327256,4.9,2311
tt15327608,8.4,1659
tt15327928,3.3,1383
tt15329224,6.9,3659
tt1532957,7.1,12861
tt1532958,5.0,9788
tt1532990,8.3,3108
tt15329968,7.7,1518
tt1533010,7.5,4694
tt1533013,6.6,7140
tt1533053,6.2,3514
tt1533058,4.5,2992
tt1533084,4.2,5228
tt1533089,7.5,3616
tt1533114,6.5,1494
tt1533117,7.3,13934
tt15331186,3.1,2757
tt15331462,2.4,1218
tt15331950,7.0,1371
tt1533210,7.4,2333
tt15332976,6.6,1997
tt15333544,7.8,1051
tt15333594,8.5,36128
tt15333788,4.4,1850
tt1533395,9.1,45870
tt15333984,5.7,9260
tt15334030,2.2,35824
tt15334032,6.2,9226
tt1533421,8.2,5643
tt15334298,7.6,1031
tt1533435,8.2,18116
tt15334430,6.1,6799
tt15334488,4.7,10432
tt15334664,7.2,1161
tt15335282,5.8,3297
tt1533530,8.8,5903
tt15335782,8.2,7534
